class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Happy,0.5107592344284058,0.29675573110580444,-0.3102106750011444,0.9986127614974976,0.5209536552429199,0.27914634346961975,-0.2823668420314789,0.9967780709266663,0.5256088972091675,0.2797410190105438,-0.2827540338039398,0.9963750243186951,0.5300943851470947,0.2803153693675995,-0.282757967710495,0.9969450831413269,0.5055429935455322,0.277376264333725,-0.2819616198539734,0.9972757697105408,0.5003920793533325,0.2768706679344177,-0.2823165953159332,0.9973100423812866,0.4949626922607422,0.27679136395454407,-0.28249412775039673,0.9969314336776733,0.5322595238685608,0.2855815887451172,-0.13445992767810822,0.9984203577041626,0.4843141436576843,0.283201664686203,-0.13161136209964752,0.9949829578399658,0.5181260704994202,0.3154439330101013,-0.2537732422351837,0.9955443739891052,0.5002982020378113,0.3122224509716034,-0.25530412793159485,0.9946480393409729,0.5589057803153992,0.3838571012020111,-0.12414560467004776,0.9982132911682129,0.45081576704978943,0.37821483612060547,-0.11336176097393036,0.9924408197402954,0.6045229434967041,0.3753679692745209,-0.47126442193984985,0.9438747763633728,0.39096933603286743,0.36988645792007446,-0.4718042016029358,0.8431603312492371,0.6084953546524048,0.2966063618659973,-0.8467117547988892,0.9352676272392273,0.4164060652256012,0.29460984468460083,-0.854892909526825,0.8708577752113342,0.6143680214881897,0.28607237339019775,-0.9379290342330933,0.9240975379943848,0.42535820603370667,0.2742082476615906,-0.9504417181015015,0.8367043733596802,0.6038290858268738,0.2846800982952118,-0.9313419461250305,0.925316333770752,0.43934375047683716,0.2772482633590698,-0.9301294088363647,0.8202002644538879,0.5989949703216553,0.29082930088043213,-0.8572379946708679,0.8874416351318359,0.4379273056983948,0.28872936964035034,-0.8623164296150208,0.7380364537239075,0.519225001335144,0.6513004899024963,0.0032122251577675343,0.9981042146682739,0.452608585357666,0.6383610367774963,-0.0034176006447523832,0.9978984594345093,0.5063061714172363,0.8372691869735718,0.007340910844504833,0.16917608678340912,0.4393131732940674,0.8280700445175171,-0.025556739419698715,0.23469454050064087,0.49948349595069885,0.9893786907196045,0.2688257098197937,0.14502191543579102,0.4291880130767822,0.9831842184066772,0.14831633865833282,0.2876754403114319,0.49431008100509644,0.9906904101371765,0.28378957509994507,0.06935184448957443,0.4278448522090912,1.022247076034546,0.15658818185329437,0.11697743088006973,0.5007278323173523,1.064661979675293,0.13110285997390747,0.10978712141513824,0.4148862361907959,1.0408916473388672,-0.00748853012919426,0.1586512178182602
Happy,0.5103702545166016,0.29568836092948914,-0.3105403780937195,0.9988884329795837,0.5202768445014954,0.27846720814704895,-0.282744824886322,0.9973334074020386,0.5251317620277405,0.27926093339920044,-0.2831266224384308,0.996976375579834,0.5297001004219055,0.2798091173171997,-0.2831287384033203,0.9973848462104797,0.5048425197601318,0.27635857462882996,-0.2828654646873474,0.9978500604629517,0.49959975481033325,0.275868684053421,-0.28322017192840576,0.9979196190834045,0.494295209646225,0.2756163775920868,-0.2833971083164215,0.9976183772087097,0.5322492122650146,0.2852937579154968,-0.13479624688625336,0.9986666440963745,0.4840167462825775,0.2818475067615509,-0.13430887460708618,0.9962538480758667,0.5180000066757202,0.31450244784355164,-0.2540263533592224,0.9962834715843201,0.49974218010902405,0.31106024980545044,-0.2562219202518463,0.9956632256507874,0.5580854415893555,0.38200604915618896,-0.12368515878915787,0.998276948928833,0.4509318470954895,0.376885324716568,-0.11939086019992828,0.9934970140457153,0.6046584248542786,0.3743898272514343,-0.47277364134788513,0.9463465809822083,0.39113467931747437,0.3715834319591522,-0.4804818630218506,0.8657200336456299,0.6072984933853149,0.2977282404899597,-0.8504260778427124,0.9388929009437561,0.41703468561172485,0.30142271518707275,-0.8645836710929871,0.8993791341781616,0.6125055551528931,0.2876538932323456,-0.94159996509552,0.9285982847213745,0.42698541283607483,0.28338196873664856,-0.9608796834945679,0.8706294298171997,0.601626992225647,0.2867235243320465,-0.9349874258041382,0.9299202561378479,0.43902960419654846,0.2837682366371155,-0.9399207830429077,0.8568620085716248,0.5966500639915466,0.29278436303138733,-0.8610103726387024,0.894008219242096,0.4374397397041321,0.2950999438762665,-0.8716962933540344,0.7834769487380981,0.5197864770889282,0.6508787274360657,0.004925007000565529,0.997849702835083,0.45312947034835815,0.6383495926856995,-0.005123734008520842,0.997703492641449,0.505797803401947,0.838982343673706,0.007905117236077785,0.14974559843540192,0.4392518401145935,0.8266039490699768,-0.030598262324929237,0.21991685032844543,0.4991535544395447,0.992916464805603,0.2646559178829193,0.1230999231338501,0.4296371340751648,0.9845284223556519,0.13995078206062317,0.2521524429321289,0.4934968054294586,0.9940938353538513,0.2791425883769989,0.060505010187625885,0.4264841079711914,1.0232491493225098,0.14792902767658234,0.10252512246370316,0.4979502260684967,1.066861629486084,0.12564387917518616,0.09513938426971436,0.4155300259590149,1.04263436794281,-0.016909178346395493,0.13797308504581451
Happy,0.505816638469696,0.29654404520988464,-0.3228285312652588,0.9994083642959595,0.5155584812164307,0.2789079546928406,-0.2936624586582184,0.9983903169631958,0.5210934281349182,0.2796820104122162,-0.2940284311771393,0.9981433153152466,0.5258168578147888,0.2804425358772278,-0.2940014898777008,0.9984869956970215,0.5019881725311279,0.2766309082508087,-0.29421553015708923,0.9988002777099609,0.4979116916656494,0.2757774591445923,-0.2945375144481659,0.9988933205604553,0.4933021664619446,0.27518561482429504,-0.29471397399902344,0.9988252520561218,0.5284679532051086,0.28656449913978577,-0.137176051735878,0.9991627931594849,0.4837783873081207,0.28026312589645386,-0.13928724825382233,0.9973649382591248,0.5124067068099976,0.31503021717071533,-0.26257410645484924,0.9981963038444519,0.4964762330055237,0.3103077709674835,-0.26580747961997986,0.9976385831832886,0.5581164360046387,0.376861572265625,-0.10504434257745743,0.9980937838554382,0.4455605447292328,0.37139999866485596,-0.09258557856082916,0.9904762506484985,0.6293303966522217,0.3617366850376129,-0.3699076175689697,0.9477449655532837,0.37970206141471863,0.3589455187320709,-0.3883809447288513,0.6360967755317688,0.6011011004447937,0.2913869023323059,-0.678588330745697,0.8465700149536133,0.38446179032325745,0.26690128445625305,-0.7261501550674438,0.6552442312240601,0.5972121357917786,0.27685022354125977,-0.7551365494728088,0.7964920997619629,0.3765525817871094,0.23996800184249878,-0.8118122220039368,0.6362674832344055,0.581978976726532,0.2670961916446686,-0.747278094291687,0.7971380352973938,0.38822120428085327,0.23703037202358246,-0.7983091473579407,0.6227560639381409,0.5814158916473389,0.2768038213253021,-0.6857295632362366,0.747543215751648,0.3932173550128937,0.2502029240131378,-0.7352226376533508,0.5635688304901123,0.5201674103736877,0.6451234817504883,0.004122640937566757,0.9992808699607849,0.45389580726623535,0.6350858807563782,-0.0043374658562242985,0.9991089701652527,0.5097671747207642,0.8376492857933044,-0.017827393487095833,0.46987810730934143,0.43982404470443726,0.8252696990966797,-0.022058062255382538,0.44708874821662903,0.5007766485214233,0.9883219003677368,0.23333187401294708,0.350088506937027,0.4317270815372467,0.9784336090087891,0.14364846050739288,0.5696848034858704,0.4935503602027893,0.9905906915664673,0.24762603640556335,0.16456164419651031,0.43297943472862244,1.0249629020690918,0.15068145096302032,0.27262333035469055,0.4950368404388428,1.0662990808486938,0.07194991409778595,0.29630422592163086,0.42191165685653687,1.0452848672866821,-0.036310769617557526,0.380074679851532
Happy,0.5070148706436157,0.2943195104598999,-0.3251383304595947,0.9992263317108154,0.516621470451355,0.2773737907409668,-0.29540538787841797,0.9981054067611694,0.5219132900238037,0.2782652676105499,-0.29579734802246094,0.9976929426193237,0.5266351699829102,0.27901744842529297,-0.2957878112792969,0.9983131885528564,0.5025760531425476,0.2750553488731384,-0.297716349363327,0.9984601736068726,0.4981510043144226,0.2742365002632141,-0.29804980754852295,0.9983955025672913,0.4933188557624817,0.273487389087677,-0.29822415113449097,0.9983406066894531,0.5290850400924683,0.2857520282268524,-0.13676445186138153,0.9990490078926086,0.48350510001182556,0.2783975601196289,-0.1471872180700302,0.9959414601325989,0.5136649012565613,0.31352499127388,-0.2641574442386627,0.9981637597084045,0.4970216155052185,0.30892544984817505,-0.2697400152683258,0.9973897337913513,0.5582587718963623,0.3746136426925659,-0.09654072672128677,0.9987894892692566,0.44574442505836487,0.37083005905151367,-0.1054476723074913,0.9911742210388184,0.6309320330619812,0.3629002571105957,-0.34994858503341675,0.946647584438324,0.3815774619579315,0.36125361919403076,-0.40741753578186035,0.614420473575592,0.6244814395904541,0.27620500326156616,-0.671454906463623,0.9197052717208862,0.3879086375236511,0.27724704146385193,-0.7601532936096191,0.6279645562171936,0.6198607087135315,0.2670944035053253,-0.7495054006576538,0.894677996635437,0.38087260723114014,0.2529642581939697,-0.8497813940048218,0.607360303401947,0.6054267883300781,0.2553553283214569,-0.7471517324447632,0.8963557481765747,0.39206963777542114,0.2491816133260727,-0.838712215423584,0.5950949192047119,0.6028361916542053,0.26516193151474,-0.6811842918395996,0.8549075126647949,0.3967898190021515,0.260892391204834,-0.7706524729728699,0.5191025137901306,0.5208069682121277,0.6454249024391174,0.01332616526633501,0.9992266893386841,0.45264387130737305,0.636565089225769,-0.013487386517226696,0.998903751373291,0.5096339583396912,0.8338397741317749,0.015794113278388977,0.3893263339996338,0.4397051930427551,0.8243828415870667,-0.021785909309983253,0.37668678164482117,0.5015696883201599,0.9840803146362305,0.2864115834236145,0.2804718315601349,0.43314942717552185,0.9750223159790039,0.16076631844043732,0.4822874665260315,0.4939652979373932,0.9877673387527466,0.30260851979255676,0.1235155388712883,0.4389144778251648,0.9861161112785339,0.16943219304084778,0.19535818696022034,0.5013589859008789,1.0618500709533691,0.13360647857189178,0.21458926796913147,0.4237772822380066,1.0430063009262085,-0.012983912602066994,0.2814120948314667
Happy,0.5046820640563965,0.29991161823272705,-0.3389677405357361,0.9998069405555725,0.5140160918235779,0.281564325094223,-0.31369855999946594,0.9993745684623718,0.5193358063697815,0.2822127044200897,-0.31411632895469666,0.999430239200592,0.5235791206359863,0.2831755578517914,-0.31409040093421936,0.9993799924850464,0.5005060434341431,0.28054431080818176,-0.3097582161426544,0.9995021820068359,0.4960421025753021,0.2801816165447235,-0.31011009216308594,0.9996160268783569,0.49145078659057617,0.2797127664089203,-0.31026747822761536,0.9995126724243164,0.5275998711585999,0.28899145126342773,-0.17134682834148407,0.9996650218963623,0.4832788109779358,0.28384488821029663,-0.15193045139312744,0.9992092251777649,0.5124151706695557,0.31811073422431946,-0.28349798917770386,0.9992781281471252,0.4964865744113922,0.31598713994026184,-0.2804117798805237,0.9991626739501953,0.5589988231658936,0.3822409510612488,-0.15116353332996368,0.999555766582489,0.44198840856552124,0.37410956621170044,-0.09737033396959305,0.9988635778427124,0.6196944713592529,0.3726711869239807,-0.4729112684726715,0.9752145409584045,0.3671598434448242,0.34967175126075745,-0.34477075934410095,0.9360308051109314,0.6485552191734314,0.29940950870513916,-0.8833984136581421,0.9869164228439331,0.3364030122756958,0.23717185854911804,-0.6910633444786072,0.9943884015083313,0.6570248603820801,0.2824678421020508,-0.9774800539016724,0.9869565963745117,0.32500314712524414,0.2080443948507309,-0.7776890993118286,0.9940000772476196,0.649566650390625,0.27675408124923706,-0.9832298159599304,0.9882934093475342,0.32976990938186646,0.1966349184513092,-0.7814632058143616,0.99404376745224,0.6443461179733276,0.28518757224082947,-0.8995558023452759,0.9828457236289978,0.3357663154602051,0.20742490887641907,-0.7083719968795776,0.9917579293251038,0.519157886505127,0.6542069911956787,-0.004347593989223242,0.9985289573669434,0.4504883885383606,0.6448749303817749,0.004154875408858061,0.9986478686332703,0.5084632039070129,0.8341563940048218,0.005928380880504847,0.38485637307167053,0.4326663613319397,0.8303756713867188,-0.00102091149892658,0.4885571300983429,0.5007963180541992,0.9789317846298218,0.297472208738327,0.276814341545105,0.42821159958839417,0.9766667485237122,0.18186266720294952,0.4836619794368744,0.4931279122829437,0.9806562066078186,0.31652340292930603,0.19601692259311676,0.43384915590286255,0.9868164658546448,0.19126290082931519,0.2805822193622589,0.5030845999717712,1.058580756187439,0.17445173859596252,0.2718265950679779,0.41828712821006775,1.0452468395233154,0.030078236013650894,0.33170706033706665
Happy,0.5059194564819336,0.2914247214794159,-0.3291107714176178,0.9997184872627258,0.5156185626983643,0.27459293603897095,-0.30164214968681335,0.9990394711494446,0.5211441516876221,0.2752455770969391,-0.30202609300613403,0.9990793466567993,0.5256718397140503,0.2760479748249054,-0.3020024001598358,0.9990854263305664,0.501560389995575,0.27343663573265076,-0.3018156588077545,0.9992542862892151,0.49699705839157104,0.27319270372390747,-0.3021586537361145,0.9994179010391235,0.4916718006134033,0.27286431193351746,-0.3023469150066376,0.9993079900741577,0.5286401510238647,0.2825112044811249,-0.15258392691612244,0.9995102882385254,0.4813801646232605,0.2788934111595154,-0.15225934982299805,0.9987566471099854,0.5128818154335022,0.3086399734020233,-0.2714121639728546,0.9991381168365479,0.4966122508049011,0.30647340416908264,-0.273874968290329,0.9989940524101257,0.5596378445625305,0.37342172861099243,-0.10582427680492401,0.9993590712547302,0.44375672936439514,0.37016478180885315,-0.10792634636163712,0.997887909412384,0.6328577995300293,0.36813315749168396,-0.3707420527935028,0.9774290323257446,0.3641795516014099,0.3548945188522339,-0.3505350947380066,0.9206886887550354,0.6497368812561035,0.28888842463493347,-0.7389898896217346,0.9807332754135132,0.35044020414352417,0.24879810214042664,-0.6724764108657837,0.9780365824699402,0.6547991037368774,0.27332034707069397,-0.8225802183151245,0.9779486656188965,0.3466533124446869,0.21899257600307465,-0.7567562460899353,0.9744848012924194,0.6475273966789246,0.25926291942596436,-0.8269488215446472,0.9795225858688354,0.35576438903808594,0.2142602801322937,-0.7534481287002563,0.9742651581764221,0.6432030200958252,0.2663549780845642,-0.7530133128166199,0.972953200340271,0.36004918813705444,0.23081091046333313,-0.6855036020278931,0.9679637551307678,0.519126296043396,0.6500625014305115,0.018124233931303024,0.9989921450614929,0.45257893204689026,0.6400339007377625,-0.018314529210329056,0.9989722967147827,0.5074028968811035,0.8266084790229797,0.05518645793199539,0.629696786403656,0.43594998121261597,0.8249415159225464,-0.016710417345166206,0.7597036361694336,0.5021666884422302,0.971300482749939,0.3427557647228241,0.5514698028564453,0.4259265959262848,0.9722501039505005,0.16543126106262207,0.7681921720504761,0.4930475652217865,0.9781386852264404,0.36121782660484314,0.3486306965351105,0.42627066373825073,1.0149447917938232,0.17472055554389954,0.4508618712425232,0.5071025490760803,1.017625093460083,0.2065196931362152,0.4998452663421631,0.42600321769714355,1.0433454513549805,-0.00014144708984531462,0.5762611627578735
Happy,0.49979791045188904,0.28929969668388367,-0.34590527415275574,0.9996140599250793,0.510409951210022,0.2730254828929901,-0.31840401887893677,0.998333752155304,0.5161329507827759,0.2738843262195587,-0.31874972581863403,0.9982134103775024,0.5218515992164612,0.2748873829841614,-0.31871676445007324,0.9984773993492126,0.49668949842453003,0.27186885476112366,-0.3156662583351135,0.9989186525344849,0.492520272731781,0.27182886004447937,-0.3160475790500641,0.9991067051887512,0.4883250594139099,0.27208325266838074,-0.31628844141960144,0.9991849064826965,0.53026282787323,0.28188663721084595,-0.1639944612979889,0.9988273978233337,0.4831691384315491,0.2795047163963318,-0.15062755346298218,0.9980413913726807,0.5095272064208984,0.30869558453559875,-0.28511059284210205,0.9987488985061646,0.49245110154151917,0.3075512647628784,-0.28387075662612915,0.9987165927886963,0.565327525138855,0.3789806663990021,-0.08902443945407867,0.9990599751472473,0.44288188219070435,0.37328287959098816,-0.07837093621492386,0.9983892440795898,0.6490011811256409,0.3633735775947571,-0.263039231300354,0.9686069488525391,0.34908968210220337,0.34706342220306396,-0.22530479729175568,0.9428708553314209,0.6636826992034912,0.2555224597454071,-0.5699730515480042,0.9726865291595459,0.3522709608078003,0.22288888692855835,-0.4763689935207367,0.9808704257011414,0.6683516502380371,0.23199781775474548,-0.6423560380935669,0.9671147465705872,0.3510746359825134,0.19419077038764954,-0.5498587489128113,0.9698846340179443,0.6618468761444092,0.22492824494838715,-0.6514464616775513,0.9695397019386292,0.3606499135494232,0.1902230679988861,-0.5493123531341553,0.9692988395690918,0.6592348217964172,0.23255041241645813,-0.5832847356796265,0.959489107131958,0.3642444312572479,0.2022513449192047,-0.48801669478416443,0.964575469493866,0.516442060470581,0.6606493592262268,0.007438060827553272,0.9977871179580688,0.4468936324119568,0.6501566767692566,-0.007649305276572704,0.9981212019920349,0.5081126093864441,0.8474266529083252,0.034981630742549896,0.16081377863883972,0.43316689133644104,0.84647536277771,0.008068889379501343,0.26806166768074036,0.5006677508354187,0.9908386468887329,0.3266904950141907,0.09673795849084854,0.4240395426750183,1.0087015628814697,0.2366778403520584,0.2001315951347351,0.493116557598114,0.993821918964386,0.3460422158241272,0.08103038370609283,0.42447900772094727,1.0372898578643799,0.2512791156768799,0.1269289255142212,0.4929158091545105,1.0702084302902222,0.1800040602684021,0.09151361882686615,0.4248476028442383,1.0574198961257935,0.07635512948036194,0.11293326318264008
Happy,0.5032715797424316,0.2910235524177551,-0.3562307059764862,0.9995948672294617,0.5106210708618164,0.27541473507881165,-0.3300517797470093,0.9982138872146606,0.516673743724823,0.2762249708175659,-0.3304087221622467,0.9981988072395325,0.5213132500648499,0.27729371190071106,-0.33040651679039,0.9985150694847107,0.49824875593185425,0.2748522162437439,-0.3311145007610321,0.9988057613372803,0.4940658509731293,0.2751883566379547,-0.3314931392669678,0.9989957213401794,0.4893547594547272,0.2754231095314026,-0.3317522704601288,0.998992383480072,0.5262640714645386,0.28425362706184387,-0.17843635380268097,0.9990334510803223,0.48134222626686096,0.2823890447616577,-0.18305696547031403,0.9976518750190735,0.5113202333450317,0.31022727489471436,-0.29592275619506836,0.9987977743148804,0.4957495331764221,0.3089858889579773,-0.2997877299785614,0.9985993504524231,0.5657613277435303,0.37959206104278564,-0.09563516080379486,0.9993453621864319,0.4420320391654968,0.37222418189048767,-0.10573418438434601,0.9974300265312195,0.6544371843338013,0.3528069257736206,-0.2051837146282196,0.9845755100250244,0.35448354482650757,0.3390044867992401,-0.2502937614917755,0.9317197203636169,0.6750451326370239,0.22918209433555603,-0.43511801958084106,0.987644374370575,0.3469773232936859,0.21026283502578735,-0.485067754983902,0.9605342745780945,0.6819875240325928,0.2025946080684662,-0.4891865849494934,0.9832630157470703,0.34175044298171997,0.1809101700782776,-0.5511988997459412,0.9414868950843811,0.6752337217330933,0.19184890389442444,-0.5011712312698364,0.9845454692840576,0.3513098359107971,0.1763732135295868,-0.5511235594749451,0.9409841895103455,0.6716576814651489,0.2009170651435852,-0.44715434312820435,0.9799007773399353,0.3561745882034302,0.1879260241985321,-0.4965589642524719,0.9418249726295471,0.51910799741745,0.6431325674057007,0.012166001833975315,0.9986053109169006,0.45202773809432983,0.6335145235061646,-0.012346025556325912,0.998554527759552,0.508714497089386,0.8332483768463135,0.04681691527366638,0.36028140783309937,0.4322529733181,0.8254896402359009,-0.03000161610543728,0.5227534770965576,0.5031368732452393,0.9750182628631592,0.31270352005958557,0.29717010259628296,0.421686589717865,0.9976073503494263,0.15240444242954254,0.527005136013031,0.49483567476272583,0.9832039475440979,0.32977721095085144,0.1883012056350708,0.42334312200546265,1.025331974029541,0.1623721867799759,0.31727609038352966,0.49929890036582947,1.058777093887329,0.16869452595710754,0.24137762188911438,0.4195749759674072,1.052180290222168,-0.01517682708799839,0.3259890079498291
Happy,0.5003159642219543,0.2917310297489166,-0.3523123562335968,0.9998031258583069,0.5096246600151062,0.27609238028526306,-0.32536885142326355,0.9990608096122742,0.515416145324707,0.27723607420921326,-0.3257294297218323,0.9990923404693604,0.5205053091049194,0.2787441611289978,-0.3257014751434326,0.9989932179450989,0.49687427282333374,0.27457311749458313,-0.32908138632774353,0.9994754195213318,0.49273577332496643,0.2743854224681854,-0.32943195104599,0.9996539354324341,0.488555908203125,0.27431508898735046,-0.3296814262866974,0.9995638728141785,0.5266109108924866,0.28579026460647583,-0.16373826563358307,0.9995496869087219,0.48074784874916077,0.2800098657608032,-0.18192528188228607,0.9993541836738586,0.5087258219718933,0.3099617063999176,-0.2882823348045349,0.9994736313819885,0.4930942952632904,0.3083333969116211,-0.2958930432796478,0.9994981288909912,0.5624058246612549,0.3762190639972687,-0.07260885089635849,0.9994981288909912,0.44170427322387695,0.3669089674949646,-0.12060318142175674,0.9991637468338013,0.6512787342071533,0.35461464524269104,-0.2192082703113556,0.9781883955001831,0.3552762269973755,0.3333893120288849,-0.3679390251636505,0.9246222972869873,0.6740432381629944,0.23871713876724243,-0.5077683329582214,0.9915419816970825,0.3299122452735901,0.21128115057945251,-0.7233307957649231,0.9949648976325989,0.6822168231010437,0.21027037501335144,-0.5716804265975952,0.9928489923477173,0.3184569478034973,0.1824682652950287,-0.8140877485275269,0.9953837990760803,0.6738511323928833,0.19907912611961365,-0.5892547369003296,0.9938462376594543,0.3316398859024048,0.17315278947353363,-0.8106130361557007,0.9954106211662292,0.6695719361305237,0.2091965675354004,-0.5238720178604126,0.991520345211029,0.3372936248779297,0.18416142463684082,-0.7368065118789673,0.9942702054977417,0.516724169254303,0.6464751362800598,0.02387208119034767,0.9987109899520874,0.45039597153663635,0.639098584651947,-0.02408445253968239,0.9987051486968994,0.5095487833023071,0.8408256769180298,0.06477584689855576,0.5490366220474243,0.43452438712120056,0.8365576863288879,-0.03405173122882843,0.668605625629425,0.5022451877593994,0.9961283206939697,0.33229556679725647,0.5834971070289612,0.4223441183567047,1.0155432224273682,0.14557752013206482,0.7726382613182068,0.4954380989074707,1.0010666847229004,0.3483452796936035,0.3948219120502472,0.424599826335907,1.0471463203430176,0.15419618785381317,0.537776529788971,0.5014612674713135,1.0783745050430298,0.18095801770687103,0.5327143669128418,0.4172685742378235,1.0696467161178589,-0.0319594144821167,0.5721025466918945
Happy,0.5009351372718811,0.2912779450416565,-0.34502992033958435,0.9998284578323364,0.510198712348938,0.2753838896751404,-0.3175666332244873,0.9991961121559143,0.5155320763587952,0.2763734757900238,-0.3179241716861725,0.9992347955703735,0.5203782320022583,0.27777665853500366,-0.3178994059562683,0.999161958694458,0.4974604547023773,0.2740863859653473,-0.321139931678772,0.999543309211731,0.4929959177970886,0.2739368975162506,-0.321483314037323,0.999698281288147,0.48860234022140503,0.27392375469207764,-0.3217266798019409,0.9996160268783569,0.5265023112297058,0.2854401469230652,-0.15413397550582886,0.9996360540390015,0.4803581237792969,0.27972412109375,-0.17163577675819397,0.999431312084198,0.509501576423645,0.310133159160614,-0.2803966999053955,0.9995785355567932,0.49338001012802124,0.30848953127861023,-0.28781789541244507,0.9995875954627991,0.5625112056732178,0.3778280019760132,-0.06333199888467789,0.999528169631958,0.44016972184181213,0.36634647846221924,-0.10486049950122833,0.9991208910942078,0.6503010988235474,0.35608550906181335,-0.20470336079597473,0.9822262525558472,0.3543757200241089,0.33643025159835815,-0.3454712927341461,0.9310791492462158,0.672452449798584,0.24036023020744324,-0.49643635749816895,0.9937414526939392,0.3295496702194214,0.21479204297065735,-0.7015190720558167,0.9953083395957947,0.6816927194595337,0.21626581251621246,-0.5613405108451843,0.9948598146438599,0.3190961480140686,0.1845192015171051,-0.791533887386322,0.9958683252334595,0.6728355884552002,0.20539382100105286,-0.5791443586349487,0.9956240057945251,0.3316286504268646,0.1756078153848648,-0.7891756296157837,0.9959267377853394,0.6677347421646118,0.2140790820121765,-0.5125683546066284,0.9938210844993591,0.33690309524536133,0.18628618121147156,-0.7152969837188721,0.9949560761451721,0.5159184336662292,0.6455743908882141,0.021092353388667107,0.9986284971237183,0.4497496485710144,0.6393970847129822,-0.021319614723324776,0.9985552430152893,0.5086256265640259,0.8410329222679138,0.05039895325899124,0.6281923651695251,0.43352046608924866,0.8414017558097839,-0.032445114105939865,0.7189356088638306,0.5011939406394958,1.000466227531433,0.3206055462360382,0.6618139147758484,0.42139095067977905,1.0217821598052979,0.1592750996351242,0.8175553679466248,0.4942696690559387,1.003699779510498,0.3369615972042084,0.4523930251598358,0.4238553047180176,1.053130865097046,0.1691395491361618,0.5922672152519226,0.5006709694862366,1.0822309255599976,0.1663515418767929,0.6099801063537598,0.4157864451408386,1.0773272514343262,-0.017892470583319664,0.6317022442817688
Happy,0.5062484741210938,0.2903643250465393,-0.34513285756111145,0.9997593760490417,0.5129306316375732,0.274014413356781,-0.309288889169693,0.9993646740913391,0.5188782215118408,0.274093896150589,-0.30969059467315674,0.9992507100105286,0.5231726169586182,0.2743130028247833,-0.3096542954444885,0.9993579983711243,0.500496506690979,0.27312803268432617,-0.31929662823677063,0.999542236328125,0.4959790110588074,0.2726961672306061,-0.319683313369751,0.9995775818824768,0.49053946137428284,0.2720699608325958,-0.3199571967124939,0.9995548129081726,0.5258514881134033,0.2825257182121277,-0.12669019401073456,0.9994838237762451,0.48025208711624146,0.27921217679977417,-0.17319826781749725,0.9988124370574951,0.5137001276016235,0.3090721666812897,-0.27504944801330566,0.9992840886116028,0.4973216950893402,0.30636870861053467,-0.2911801040172577,0.9991511106491089,0.5616340041160583,0.3739308714866638,-0.037538591772317886,0.9992572665214539,0.44042906165122986,0.36640554666519165,-0.14458215236663818,0.9972025156021118,0.6472792029380798,0.3513548672199249,-0.1962750405073166,0.9698970913887024,0.3687055706977844,0.34999701380729675,-0.44136175513267517,0.8962209224700928,0.671156108379364,0.2365318238735199,-0.5158970952033997,0.9745175242424011,0.35091930627822876,0.2240193784236908,-0.8143001794815063,0.926084041595459,0.6783658862113953,0.20939120650291443,-0.5841954946517944,0.9683970808982849,0.3479773998260498,0.19247254729270935,-0.9149670600891113,0.8977257609367371,0.672990620136261,0.2021591067314148,-0.6047139763832092,0.9716891646385193,0.35418254137039185,0.1838219165802002,-0.9067919850349426,0.8963330388069153,0.6679060459136963,0.2144680917263031,-0.5346606373786926,0.9659463167190552,0.3584408760070801,0.19349566102027893,-0.8271700143814087,0.8743327260017395,0.5187276601791382,0.6558589339256287,0.04443874582648277,0.998561441898346,0.4491254389286041,0.6467950344085693,-0.04459058865904808,0.9982781410217285,0.5086368918418884,0.8462877869606018,0.12710516154766083,0.576396107673645,0.43142423033714294,0.8391512632369995,-0.011671444401144981,0.520882248878479,0.49781304597854614,0.9833110570907593,0.4314884543418884,0.36723461747169495,0.4276084005832672,1.0022618770599365,0.2361464947462082,0.42681440711021423,0.4875406324863434,0.9863568544387817,0.4512287974357605,0.23671233654022217,0.42847734689712524,1.0307269096374512,0.25171777606010437,0.22536487877368927,0.49561557173728943,1.0645121335983276,0.289346307516098,0.2847496271133423,0.4260384440422058,1.0523065328598022,0.07752197235822678,0.23808898031711578
